index,jempol_kanan,telunjuk_kanan,tengah_kanan,manis_kanan,kelingking_kanan,jempol_kiri,telunjuk_kiri,tengah_kiri,manis_kiri,kelingking_kiri
2,49.46621704100001,48.27523040770001,108.32766723600001,101.659942627,96.873878479,65.4387283325,100.312088013,105.334991455,98.12874603270001,89.5648193359
2,49.421653747600004,48.272773742700004,108.354614258,101.666870117,96.8904190063,65.408531189,100.309509277,105.347938538,98.15287017819999,89.5739440918
2,49.385307311999995,48.2728424072,108.385314941,101.676834106,96.90872192379999,65.4113693237,100.360450745,105.416381836,98.2206497192,89.6322479248
2,49.3430786133,48.2701339722,108.411720276,101.68695831299999,96.9300231934,65.37664031979999,100.358886719,105.426605225,98.2371902466,89.6416854858
2,49.32006073,48.2607002258,108.445152283,101.706756592,96.9446105957,65.389831543,100.410583496,105.494300842,98.3074493408,89.6992950439
2,49.3012008667,48.247539520299995,108.475624084,101.722312927,96.95701599120001,65.3668060303,100.409164429,105.504089355,98.3198471069,89.70411682129999
2,49.3065299988,48.237903595,108.509559631,101.73552703899999,96.97046661379999,65.380317688,100.46543884299999,105.566146851,98.3731079102,89.75238800049999
2,49.3275032043,48.2288665771,108.547309875,101.74858093299999,96.98600769040002,65.3594284058,100.46749115,105.570129395,98.3796844482,89.747833252
2,49.447208404499996,48.211406707799995,108.592102051,101.767372131,97.0083084106,65.3762512207,100.52416992200001,105.62963867200001,98.4291992188,89.77682495120001
2,49.508239746099996,48.2010574341,108.604354858,101.773880005,97.0157699585,65.3714675903,100.524627686,105.629600525,98.42839050290002,89.7676315308
2,49.62679290770001,48.1822624207,108.621910095,101.782234192,97.0322341919,65.40506744380001,100.580696106,105.684448242,98.47736358639999,89.8019714355
2,49.81726455689999,48.1693344116,108.641174316,101.79056549100001,97.051612854,65.4068984985,100.58086395299999,105.68614959700001,98.47737884520001,89.79286956790001
3,43.6809654236,51.586025238000005,105.27813720700001,94.9976272583,85.228477478,59.1956977844,90.7664642334,93.30414581299999,85.96817016600001,78.3031463623
3,43.6347923279,51.5584106445,105.235145569,94.93226623540001,85.2171173096,59.1974754333,90.76461029049999,93.3011550903,85.9644851685,78.303062439
3,43.5908851624,51.5337295532,105.180000305,94.87037658690001,85.19737243649999,59.1982040405,90.7614517212,93.2957839966,85.9596328735,78.3009719849
3,43.524780273400005,51.51132202149999,105.13621521,94.8124542236,85.173286438,59.2007064819,90.756149292,93.2841720581,85.9505844116,78.29848480220001
3,43.448791503900004,51.4912071228,105.09314727799999,94.7422714233,85.1598510742,59.2100601196,90.7494430542,93.27263641360001,85.9428787231,78.2929229736
3,43.3655357361,51.4728813171,105.033340454,94.6741867065,85.15245056149999,59.22108078,90.74271392819999,93.2578048706,85.93670654299999,78.2898712158
3,43.2544517517,51.4565467834,104.963294983,94.6256332397,85.1500167847,59.227001190200006,90.7329177856,93.2400283813,85.9346313477,78.2891464233
3,43.2033576965,51.4416732788,104.889732361,94.58441925049999,85.14693450930001,59.234462738000005,90.7199401855,93.2168197632,85.9291381836,78.28824615479999
3,43.184623718299996,51.4280357361,104.787467957,94.51616668700001,85.1387176514,59.238159179700006,90.7060241699,93.2023696899,85.92330932620001,78.2891464233
3,43.124385833699996,51.415546417200005,104.68563079799999,94.4654922485,85.1351013184,59.2432594299,90.69116210940001,93.1878433228,85.9147338867,78.28885650630001
3,43.1038208008,51.404006958000004,104.600662231,94.4111328125,85.1279525757,59.249004363999994,90.68098449709998,93.1740188599,85.9038162231,78.2869567871
3,43.0756111145,51.3932991028,104.56499481200001,94.35850524899999,85.1176605225,59.2511901855,90.67707824709998,93.1577758789,85.8908233643,78.28439331050001
3,43.0577278137,51.3832969666,104.54230499299999,94.3051757812,85.0964889526,59.253997802700006,90.6692352295,93.1421890259,85.8762512207,78.2827835083
3,43.0516624451,51.3740005493,104.51560211200001,94.236000061,85.0826339722,59.2608757019,90.66207122799999,93.13262939450001,85.86576080319999,78.2840805054
3,43.0200271606,51.3652572632,104.47833252,94.17428588870001,85.0684585571,59.2676239014,90.6602859497,93.12286376950001,85.8612594604,78.28466796880001
3,43.028930664099995,51.3570709229,104.431312561,94.1212310791,85.054649353,59.276512146,90.6592254639,93.11409759520001,85.8564071655,78.2860794067
3,43.0686836243,51.349418640100005,104.386772156,94.0723953247,85.0477371216,59.288349151599995,90.65474700930001,93.1079177856,85.8563766479,78.2894134521
3,43.069393158000004,51.3421897888,104.344673157,94.0254364014,85.0546340942,59.2945289612,90.6489334106,93.1023101807,85.8572540283,78.2955474854
3,43.0787239075,51.3353767395,104.26607513399999,93.9833450317,85.0662689209,59.288772583000004,90.6412734985,93.0948562622,85.85692596439999,78.3001785278
3,43.118637085,51.328918457,104.179878235,93.9478759766,85.0780944824,59.291301727299995,90.63354492190001,93.0872039795,85.8541717529,78.3037414551
3,47.953075408900006,51.191532135,98.1983718872,90.0004806519,83.57443237300001,60.907558441199996,90.31307220459999,92.37718963620001,85.2052078247,78.05387115479999
3,47.989921569799996,51.1921386719,98.19018554690001,89.9715881348,83.5751876831,60.905822753900004,90.32244873049999,92.3804168701,85.2059707642,78.05685424800001
3,48.0165328979,51.192745208699996,98.1847610474,89.9238510132,83.5913772583,60.901077270500004,90.3331451416,92.3822631836,85.2078323364,78.0625686646
3,48.0395202637,51.1933135986,98.1738510132,89.89345550540001,83.60459899899999,60.896987915,90.3429412842,92.3840179443,85.2106781006,78.0691680908
3,48.0658760071,51.193859100299996,98.1400146484,89.86241149899999,83.6083602905,60.891620636000006,90.3484802246,92.3877716064,85.2140426636,78.0757827759
3,48.0946846008,51.194389343299996,98.0923080444,89.8212203979,83.6181564331,60.88069915770001,90.354637146,92.3917541504,85.2194290161,78.0846252441
3,48.1379737854,51.194896698,98.0519485474,89.8026580811,83.6006393433,60.87069702149999,90.3628158569,92.3963546753,85.2256164551,78.09130096439999
3,48.2058410645,51.1953887939,97.9579162598,89.7749023438,83.5868988037,60.8632164001,90.3719940186,92.3999481201,85.2318496704,78.0940475464
3,48.2789077759,51.1958694458,97.9006118774,89.7382202148,83.5796890259,60.8519477844,90.3833465576,92.4059143066,85.23625183109999,78.0977020264
3,48.3579025269,51.1963233948,97.751625061,89.70874023440001,83.57163238529999,60.8515281677,90.39906311040001,92.41256713870001,85.2399597168,78.1023025513
3,48.4511833191,51.1967697144,97.5240478516,89.6919708252,83.5545425415,60.850883483900006,90.4097900391,92.4186630249,85.2440490723,78.10787200930001
3,48.5448493958,51.197185516400005,97.46226501459999,89.6619110107,83.5521774292,60.8490447998,90.418258667,92.4270935059,85.2480697632,78.1128387451
3,48.6482276917,51.197601318400004,97.4626998901,89.6247177124,83.5437088013,60.846038818400004,90.4274291992,92.43377685549999,85.249961853,78.11465454100001
3,48.7383956909,51.1980018616,97.4629592896,89.60299682620001,83.50137329100001,60.843006134,90.4371566772,92.4385070801,85.25215911869999,78.11631774899999
3,48.815101623500006,51.198390960699996,97.46320343020001,89.55201721190001,83.4642333984,60.8450698853,90.4469299316,92.4422531128,85.253616333,78.1166763306
3,48.877822876,51.1987724304,97.4382553101,89.5118026733,83.4404525757,60.848739624,90.45762634280001,92.44444274899999,85.2556304932,78.11782073970001
3,48.9510688782,51.1991424561,97.37023925780001,89.4879226685,83.4092330933,60.8559150696,90.4648208618,92.4466781616,85.25704193119999,78.1184158325
3,49.0074920654,51.1994934082,97.27612304690001,89.4656524658,83.3710327148,60.8651351929,90.4682617188,92.44951629639999,85.2587661743,78.1197662354
3,49.0742225647,51.199836731000005,97.1894226074,89.44180297850001,83.34438323970001,60.8727455139,90.4714126587,92.45258331299999,85.2595367432,78.12001037600001
3,49.1451034546,51.200176238999994,97.08862304690001,89.4106216431,83.3167114258,60.880851745600005,90.4721450806,92.4555664062,85.2596511841,78.12022399899999
3,50.554836273199996,51.212890625,95.68971252440001,88.5188293457,83.99788665770001,60.2545051575,90.5522232056,92.5833969116,85.2264938354,77.7073364258
3,50.5254898071,51.2129631042,95.6940612793,88.5207748413,84.0189819336,60.092582702600005,90.5060272217,92.57830047610001,85.2031326294,77.63887786869999
3,50.510688781700004,51.2130279541,95.69376373290001,88.5229644775,84.0587844849,59.9980316162,90.51628112790002,92.63397216799999,85.2395401001,77.61980438229999
3,50.504028320299994,51.213081359899995,95.68720245360001,88.5288238525,84.0996780396,59.92492294310001,90.4827041626,92.64984893799999,85.2323608398,77.5858459473
3,50.498588561999995,51.2131576538,95.6648101807,88.5403289795,84.1471710205,59.8820114136,90.49649810790001,92.7273483276,85.2959213257,77.6095275879
3,50.4893569946,51.2132110596,95.64373016360001,88.5574645996,84.152885437,59.8219833374,90.4761428833,92.75500488280001,85.3201370239,77.6009521484
3,50.4788703918,51.21328735350001,95.6436462402,88.5678634644,84.1571960449,59.7959365845,90.51914978030001,92.8254089355,85.3818054199,77.643119812
3,50.4685554504,51.2133483887,95.6435852051,88.5752258301,84.1666946411,59.725116729700005,90.51912689209999,92.83625793459998,85.3990020752,77.64566802979999
3,50.445640563999994,51.2134017944,95.6386413574,88.5971832275,84.1689605713,59.69128799439999,90.56293487549999,92.89443206790001,85.4561004639,77.6971435547
3,50.438137054399995,51.2134628296,95.6389770508,88.6092605591,84.1686477661,59.614818573,90.55425262450001,92.8992233276,85.46043396,77.7030792236
3,50.438774108900006,51.2135238647,95.64017486569999,88.62266540530001,84.1677093506,59.5809822083,90.6005020142,92.95547485350001,85.5250320435,77.7547683716
3,50.437084198,51.213577270500004,95.6426010132,88.63167572020001,84.16709899899999,59.505950927700006,90.58633422850001,92.9532928467,85.5446243286,77.75477600100001
3,50.475566863999994,51.213634491,95.64256286620001,88.63549804690001,84.1670761108,59.486415863000005,90.62940979,92.99745178219999,85.60362243649999,77.7943344116
3,50.5238876343,51.2137031555,95.6425247192,88.63726043700001,84.16548919680001,59.450134277299995,90.615562439,92.9931716919,85.6051864624,77.7751541138
3,50.5834312439,51.2137527466,95.6424865723,88.6384658813,84.1647644043,59.4613800049,90.6544113159,93.04504394530001,85.6520462036,77.806930542
3,50.656372070299994,51.2138023376,95.6424484253,88.6399154663,84.1640319824,59.4520072937,90.64847564700001,93.0356445312,85.6486129761,77.8025588989
3,50.712532043500005,51.2138633728,95.6424102783,88.6397171021,84.1643600464,59.4659957886,90.69270324709998,93.0701217651,85.6923446655,77.8506469727
3,50.7686386108,51.213916778599994,95.6423721313,88.63877868649999,84.1683959961,59.459350585900005,90.6723022461,93.05185699459999,85.6859207153,77.8536987305
3,50.787929534899995,51.2123451233,95.64233398440001,88.63827514649999,84.1800231934,59.4830780029,90.7041015625,93.0801620483,85.7336883545,77.8995285034
3,50.787609100299996,51.2108306885,95.64240264889999,88.6379241943,84.1991958618,59.4794502258,90.6792068481,93.06000518799999,85.7264404297,77.9036254883
3,50.200733184799994,52.9038543701,97.2293548584,90.4085083008,88.023147583,61.2489547729,93.86457824709998,98.2649307251,91.01126861569999,81.12255859380001
3,50.1933822632,52.894592285200005,97.3016433716,90.45057678219999,88.0616607666,61.2596282959,93.8768081665,98.27085876459999,91.0003051758,81.1591262817
3,50.1771774292,52.889667511000006,97.3566131592,90.49290466309999,88.0955657959,61.3053894043,93.9351196289,98.3143844604,91.0695037842,81.211555481
3,50.173042297399995,52.8836097717,97.39763641360001,90.52883911129999,88.12035369870001,61.3223724365,93.9355010986,98.31419372559999,91.0875473022,81.22704315189999
3,50.170906066899995,52.8687362671,97.4663085938,90.56267547610001,88.1413269043,61.3474807739,93.9990158081,98.38148498540001,91.15181732180001,81.2945709229
3,50.1720848083,52.8447151184,97.4991760254,90.6016235352,88.1695480347,61.3189811707,93.99839782709999,98.4101104736,91.17211151120001,81.3431472778
3,50.1745796204,52.821105957,97.5260009766,90.6371459961,88.19556427,61.332294464099995,94.0655593872,98.47967529299999,91.247718811,81.4280929565
3,50.1992874146,52.786491393999995,97.55611419680001,90.6685562134,88.2263717651,61.3185539246,94.0841751099,98.5086593628,91.2761688232,81.4675064087
3,50.2124290466,52.7469444275,97.60083007809999,90.7060012817,88.25275421139999,61.3316268921,94.14507293700001,98.5747070312,91.3416824341,81.5289077759
3,50.239982605,52.718273162799996,97.6385269165,90.752571106,88.2738265991,61.298530578599994,94.1485137939,98.5841522217,91.34693908690001,81.5709915161
3,50.277675628699996,52.6733016968,97.7317123413,90.8184432983,88.2942199707,61.280879974399994,94.21502685549999,98.6667633057,91.3925323486,81.6211166382
3,50.30606079100001,52.6148223877,97.84476470950001,90.8767623901,88.3126373291,61.2336006165,94.22129821780001,98.6721496582,91.38431549069999,81.6197509766
3,50.3330802917,52.523216247600004,97.9531555176,90.9145355225,88.33352661129999,61.1915130615,94.27960968020001,98.72937011719999,91.4481048584,81.6641616821
3,50.3591003418,52.4370574951,98.01279449459999,90.9602661133,88.3554382324,61.136356353800004,94.2841567993,98.7191085815,91.4401397705,81.6654434204
3,50.392948150600006,52.2862358093,98.0717086792,91.0467071533,88.38438415530001,61.1499252319,94.3298034668,98.7556381226,91.43835449219999,81.6839981079
3,50.407287597700005,52.1977119446,98.0970458984,91.0939025879,88.3987808228,61.1558456421,94.32598876950001,98.7572555542,91.4254455566,81.669921875
3,50.4383239746,52.061302185100004,98.1111984253,91.17428588870001,88.4068527222,61.186782836899994,94.3731231689,98.8093719482,91.4760665894,81.7036972046
3,50.487667083699996,51.9504127502,98.1230926514,91.22479248049999,88.4227142334,61.1517219543,94.3728408813,98.8291549683,91.476776123,81.6864089966
3,50.544380188000005,51.873916626,98.1582565308,91.250328064,88.4460906982,61.1643829346,94.42358398440001,98.8871994019,91.54624938959999,81.7100601196
3,50.6137924194,51.790046691899995,98.20007324219999,91.2668685913,88.46237182620001,61.142036438000005,94.4323272705,98.90078735350001,91.5625305176,81.6926040649
3,49.823348999,52.621528625500005,98.24480438229999,91.39800262450001,88.25303649899999,60.9377670288,96.9731445312,101.321380615,93.6630096436,83.66635894779999
3,49.82995986939999,52.6235046387,98.2379760742,91.3771820068,88.2324142456,61.0208816528,97.0132827759,101.36386871299999,93.7172927856,83.69441223140001
3,49.8262443542,52.625362396199996,98.2026824951,91.3604660034,88.2107925415,61.0449180603,97.0062789917,101.35984802200001,93.7180023193,83.68914031979999
3,49.816486358599995,52.6271324158,98.1714553833,91.3406677246,88.18662261959999,61.103015899700004,97.0622177124,101.424865723,93.77738189700001,83.735496521
3,49.809280395500004,52.6288032532,98.1456604004,91.32479095459999,88.1629562378,61.1151390076,97.07447052,101.43313598600001,93.7789611816,83.7417297363
3,49.8105888367,52.6278991699,98.1243591309,91.31371307370001,88.13614654540001,61.1481590271,97.1335372925,101.492446899,93.8234558105,83.7801055908
3,49.8248405457,52.623107910200005,98.1212997437,91.3004455566,88.12400817870001,61.158843994099996,97.13968658450001,101.493431091,93.8207321167,83.785484314
3,49.8526229858,52.6105690002,98.1218643188,91.2886734009,88.1193389893,61.196487426800005,97.1991729736,101.55075073200001,93.88209533690001,83.8412399292
3,49.863571166999996,52.6049461365,98.1224594116,91.2855758667,88.1156539917,61.1999435425,97.2010345459,101.563323975,93.89521026610001,83.8649520874
3,49.8750267029,52.6008377075,98.1230545044,91.2827072144,88.1133422852,61.217575073199995,97.2534408569,101.635192871,93.9557647705,83.9379043579
3,49.8847923279,52.602874755900004,98.13000488280001,91.28062438959999,88.1150665283,61.2076339722,97.2554855347,101.651771545,93.9682846069,83.9743881226
3,49.8917045593,52.6238288879,98.1437530518,91.2796325684,88.1152038574,61.2451820374,97.3094329834,101.723655701,94.029624939,84.0572662354
3,49.9088592529,52.6429901123,98.15626525879999,91.28051757809999,88.11483001709999,61.2544937134,97.3103790283,101.73231506299999,94.04671478270001,84.0795593262
3,49.9127311707,52.668403625500005,98.1673812866,91.2827224731,88.1174545288,61.2943572998,97.3654251099,101.81309509299999,94.0986328125,84.1411895752
3,49.9379653931,52.6757926941,98.1772232056,91.28210449219999,88.1242446899,61.287479400600006,97.3656005859,101.82207489,94.11524963379999,84.1448135376
3,49.9468231201,52.690483093299996,98.1861038208,91.2833709717,88.1309738159,61.302646636999995,97.4219055176,101.872680664,94.1722640991,84.189414978
3,49.9610519409,52.703163147,98.2103805542,91.28949737549999,88.1356735229,61.2855110168,97.42401123049999,101.87057495100001,94.17565917969999,84.1966552734
3,49.944736480699994,52.7139320374,98.2319107056,91.2983856201,88.1445617676,61.298877716099994,97.4801330566,101.91977691700001,94.22750091549999,84.23915100100001
3,49.923606872600004,52.723449707,98.267868042,91.3153533936,88.1545181274,61.2832679749,97.4844894409,101.924156189,94.2334289551,84.2412109375
3,49.901626586899994,52.7319564819,98.31231689450001,91.3227386475,88.1680831909,61.297996521,97.53726959229999,101.983963013,94.2782287598,84.2756195068
4,50.6195983887,56.580688476599995,73.5019836426,69.7919616699,90.70977783200001,65.7379302979,92.733543396,97.3930053711,90.70840454100001,81.6514968872
4,50.603595733599995,56.571952819799996,73.4479446411,69.702835083,90.7065353394,65.743888855,92.738899231,97.4104919434,90.72490692139999,81.6881942749
4,50.5732727051,56.5635871887,73.4261398315,69.59929656979999,90.6916809082,65.7366333008,92.74568939209999,97.4277572632,90.738609314,81.7305908203
4,50.5274963379,56.555683136000006,73.3941192627,69.5275726318,90.668296814,65.72634887699999,92.755531311,97.4408493042,90.7555236816,81.76415252689999
4,50.4849205017,56.5481758118,73.3591308594,69.4332885742,90.6431655884,65.7178192139,92.7631149292,97.4498062134,90.7757797241,81.7931365967
4,50.4392433167,56.5410118103,73.3150939941,69.37967681880001,90.6159439087,65.7154693604,92.7686157227,97.45713043209999,90.79795837399999,81.8132324219
4,50.3909072876,56.5341567993,73.2537918091,69.3129119873,90.5962905884,65.7106704712,92.7713470459,97.46388244629999,90.8114395142,81.8320159912
4,50.354579925500005,56.5275993347,73.1871795654,69.23975372310001,90.57382202149999,65.70840454100001,92.77453613280001,97.46918487549999,90.8184204102,81.8529205322
4,50.3261299133,56.5213127136,73.1136550903,69.1455154419,90.54661560059999,65.7060089111,92.77640533450001,97.4716567993,90.8294677734,81.8717193604
4,50.2974395752,56.5153007507,73.03658294680001,69.03499603270001,90.52563476559999,65.689491272,92.7774963379,97.4726028442,90.84197998049999,81.8900146484
4,50.271148681599996,56.5095405579,72.9717102051,68.95919036869999,90.49947357180001,65.6434326172,92.7744140625,97.4736785889,90.85361480709999,81.8988189697
4,50.2414550781,56.503997802700006,72.9190673828,68.8939056396,90.4699401855,65.5831375122,92.7700195312,97.4750900269,90.8698959351,81.9212036133
4,50.2086334229,56.498661041300004,72.8756484985,68.8353347778,90.4325256348,65.5158462524,92.7649536133,97.47737884520001,90.8885421753,81.93887329100001
4,50.180187225299996,56.4935188293,72.8390960693,68.7649536133,90.3806610107,65.4239730835,92.7612304688,97.48071289059999,90.89688110350001,81.9598464966
4,50.1464538574,56.488552093500005,72.8078765869,68.7119216919,90.3274154663,65.3163528442,92.7599945068,97.4842605591,90.9063796997,81.9744110107
4,50.1157073975,56.4837760925,72.7809143066,68.65213012699999,90.2782974243,65.2051925659,92.7584457397,97.4881896973,90.91854095459999,81.98696136470001
4,50.0947303772,56.4791679382,72.7573852539,68.6070480347,90.2363204956,65.1043395996,92.75667572020001,97.49382781979999,90.92900848389999,82.00050354
4,50.0693817139,56.4747238159,72.7365951538,68.5681381226,90.1987380981,65.0114974976,92.7537078857,97.49954223629999,90.9389572144,82.0090866089
4,50.049785613999994,56.4704551697,72.7181549072,68.5306472778,90.1498794556,64.9262466431,92.748550415,97.5045166016,90.9516830444,82.01406860350001
4,50.035068511999995,56.4663009644,72.7015914917,68.4970016479,90.11304473879999,64.8677825928,92.7434997559,97.50992584229999,90.9593505859,82.0168762207
4,51.904914856000005,56.2987327576,62.5860404968,58.8226394653,87.5546569824,63.7368927002,92.6959609985,97.4684677124,91.11706542969999,82.9072113037
4,51.8941268921,56.2983360291,62.434619903599994,58.65929794310001,87.57043457030001,63.7552337646,92.6965560913,97.46742248540001,91.1172637939,82.90743255619999
4,51.8828430176,56.297939300500005,62.3135032654,58.5063819885,87.58241271969999,63.7727127075,92.6978759766,97.4674301147,91.1192550659,82.9079055786
4,51.8797874451,56.297554016099994,62.2161941528,58.3865509033,87.5945587158,63.800582885699995,92.69896698,97.4686126709,91.1206283569,82.9081726074
4,51.877182006800005,56.2971687317,62.134544372600004,58.2534866333,87.60857391360001,63.830768585200005,92.7001495361,97.47007751459999,91.1245346069,82.9088897705
4,51.8657493591,56.2967910767,62.0647468567,58.1760215759,87.6154556274,63.8459091187,92.701675415,97.4722976685,91.1295776367,82.9101028442
4,51.8636703491,56.2964096069,61.9753684998,58.1224517822,87.6242218018,63.8506851196,92.70280456540002,97.474899292,91.13346862790002,82.9101715088
4,51.866065979,56.2960395813,61.8918533325,58.0623321533,87.6347885132,63.8581428528,92.7039489746,97.4775085449,91.1398162842,82.9100189209
4,51.87030410770001,56.295665741,61.8200721741,57.993312835699996,87.6504440308,63.8525428772,92.7058563232,97.4792251587,91.14395904540001,82.9104919434
4,51.8801078796,56.295291900600006,61.757434845,57.9092903137,87.6757202148,63.8504180908,92.7080764771,97.48160552979999,91.1455078125,82.9107589722
4,51.8910179138,56.2949333191,61.702583313000005,57.836158752399996,87.6994247437,63.8437919617,92.7100524902,97.4844589233,91.146812439,82.9134750366
4,51.909023284899995,56.294582366899995,61.6540184021,57.7728462219,87.7073974609,63.835109710699996,92.711265564,97.4876403809,91.14923095700001,82.9140548706
4,51.9277687073,56.2942199707,61.6107368469,57.710624694799996,87.71466064450001,63.8230667114,92.7124786377,97.49437713620001,91.1551971436,82.9139251709
4,51.9461174011,56.293865203900005,61.5718765259,57.6482620239,87.7177200317,63.8050384521,92.7134475708,97.4974822998,91.1601104736,82.91445922850001
4,51.947914123500006,56.2935142517,61.536769866899995,57.600048065200006,87.7194519043,63.7958030701,92.7160186768,97.50274658200001,91.165687561,82.9183502197
4,51.9371795654,56.293182373,61.3804168701,57.576301574700004,87.7193984985,63.7882957458,92.7179260254,97.50902557370001,91.17119598389999,82.9221038818
4,51.9097251892,56.2928314209,61.1729621887,57.5259895325,87.7192993164,63.782318115200006,92.72026824950001,97.5183334351,91.1762084961,82.925239563
4,51.8499031067,56.2924957275,61.034656524700004,57.4347038269,87.7192306519,63.779243469200004,92.722946167,97.5244140625,91.1818695068,82.9311752319
4,51.774101257299996,56.2921638489,60.914562225299996,57.3398895264,87.7186203003,63.7650299072,92.7222290039,97.5270767212,91.1866760254,82.9333114624
4,51.6887702942,56.2918395996,60.8143501282,57.2487983704,87.7183303833,63.691425323500006,92.72108459469999,97.5277175903,91.1919174194,82.93282318119999
4,52.2057876587,56.2670669556,54.2581329346,50.6288223267,86.922088623,63.415538787799996,92.7523727417,97.4903640747,91.1436691284,82.82540893550001
4,51.947216033900006,56.266929626499994,54.196929931599996,50.6056861877,86.9254150391,63.4180374146,92.7522201538,97.4933547974,91.1484603882,82.826423645
4,51.725807189899996,56.266784668,54.162857055699995,50.578739166300004,86.9274520874,63.4273033142,92.7530670166,97.4971160889,91.1537094116,82.8275756836
4,51.530052185100004,56.2666473389,54.1212615967,50.5517463684,86.92929077149999,63.434936523400005,92.7529067993,97.5011291504,91.164680481,82.8282241821
4,51.3372917175,56.2665176392,54.0817489624,50.5270690918,86.9385299683,63.427520752,92.75435638430001,97.50519561770001,91.1711654663,82.8300323486
4,51.126903533900006,56.266380310100004,54.0488586426,50.500820159899995,86.947555542,63.4221229553,92.7559051514,97.5108184814,91.17845153809999,82.8329544067
4,50.986736297600004,56.266254425,54.0166969299,50.4749908447,86.9541931152,63.418685913100006,92.75777435299999,97.5155105591,91.1857147217,82.8357543945
4,50.8653717041,56.2661170959,53.990364074700004,50.4505691528,86.9595184326,63.4161567688,92.7578964233,97.5219573975,91.1977539062,82.8361282349
4,50.7517280579,56.265983581499995,53.9592323303,50.4234390259,86.96795654299999,63.405952453599994,92.757194519,97.5274047852,91.2014770508,82.8361053467
4,50.6689682007,56.265853881800005,53.9159202576,50.396327972399995,86.9833908081,63.377239227299995,92.7565460205,97.53150177,91.20179748540001,82.8405532837
4,50.6056404114,56.2657279968,53.871181488000005,50.3649406433,86.99956512450001,63.3400382996,92.7560806274,97.53470611569999,91.20174407959999,82.8454208374
4,50.556308746300004,56.2655944824,53.8395195007,50.3316459656,87.01982879639999,63.3154067993,92.75596618649999,97.53723144530001,91.2015075684,82.8463287354
4,50.514080047600004,56.26546478270001,53.8077278137,50.2999687195,87.03968811040001,63.2927513123,92.7553024292,97.53784179690001,91.20133209229999,82.8461227417
4,50.4775848389,56.265327453599994,53.789958953900005,50.27355575560001,87.05958557129999,63.2664337158,92.7550811768,97.53824615479999,91.2010269165,82.8463821411
4,50.4441986084,56.265209198,53.75409317020001,50.2490196228,87.07440185549999,63.2410430908,92.7543869019,97.53834533690001,91.2009735107,82.8468704224
4,50.401943206800006,56.2650794983,53.712203979499996,50.209526061999995,87.08617401120001,63.2115974426,92.753578186,97.53820800780001,91.2006225586,82.8466110229
4,50.3692092896,56.2649536133,53.6693229675,50.1660804749,87.0921859741,63.19663620000001,92.7530670166,97.5378875732,91.2002716064,82.8451385498
4,50.331974029499996,56.2648277283,53.6311378479,50.122268676800005,87.09730529790001,63.1699104309,92.7530136108,97.5382385254,91.2005233765,82.84525299069999
4,50.3029022217,56.264709472700005,53.5999145508,50.08382415770001,87.1024780273,63.131652832,92.7530670166,97.5397491455,91.200668335,82.8455734253
4,50.275722503699996,56.2645759583,53.5737380981,50.0477256775,87.1072006226,63.0252799988,92.7533035278,97.5401000977,91.201461792,82.845451355
4,54.3473396301,49.3976287842,50.973033905,47.835144043,87.751335144,61.496307373,93.67378997799999,98.7739334106,92.21180725100001,83.16171264649999
4,54.3386878967,49.364898681599996,50.9089393616,47.8081092834,87.74884033200001,61.504062652600005,93.7193603516,98.8352432251,92.28198242190001,83.2325592041
4,54.333374023400005,49.335651397700005,50.857200622600004,47.7687492371,87.747756958,61.4703102112,93.7110519409,98.8448791504,92.30229949950001,83.2569351196
4,54.3214149475,49.309093475299996,50.7851867676,47.7281341553,87.7434692383,61.4756889343,93.7541122437,98.9093322754,92.3721847534,83.303276062
4,54.3292961121,49.284934997600004,50.6930351257,47.6631698608,87.73838043209999,61.442581176800005,93.7488250732,98.91674804690001,92.3931655884,83.30851745609999
4,54.3456916809,49.2629051208,50.590766906700004,47.575088501,87.7359008789,61.4616775513,93.79828643799999,98.97757720950001,92.47191619870001,83.3612747192
4,54.3563308716,49.2426681519,50.564414978,47.4780693054,87.7331085205,61.4642829895,93.79439544680001,98.9777297974,92.47886657709999,83.36906433109999
4,54.364406585699996,49.224002838100006,50.5558280945,47.416763305699995,87.72882843020001,61.4889068604,93.8346786499,99.0284576416,92.5206985474,83.42366790770001
4,54.3673820496,49.2067489624,50.5438194275,47.379791259799994,87.7231903076,61.4929542542,93.8202209473,99.0164642334,92.5048217773,83.4263916016
4,54.3723106384,49.1907348633,50.5256729126,47.3615684509,87.7209091187,61.5448226929,93.86100769040002,99.05909729,92.5470046997,83.4747390747
4,54.376033783000004,49.1757965088,50.515403747600004,47.3440322876,87.7164611816,61.569519043,93.8532943726,99.04948425290002,92.5436706543,83.4791259766
4,54.3822555542,49.161880493199995,50.5088195801,47.336200714099995,87.71390533450001,61.6275405884,93.9018325806,99.0966339111,92.5918884277,83.5297698975
4,54.3847618103,49.148838043199994,50.497303009,47.331699371300004,87.70922851559999,61.643016815200006,93.8968505859,99.0941696167,92.5930252075,83.53191375729999
4,54.3903236389,49.1366348267,50.4871635437,47.3201980591,87.7077789307,61.666728973400005,93.94585418700001,99.1476821899,92.65070343020001,83.5782928467
4,54.3848495483,49.1251525879,50.4755744934,47.3063163757,87.70448303219999,61.634075164799995,93.9420928955,99.1456375122,92.65112304690001,83.58739471439999
